probe_number,checkerboard_number,timestamps
16,4,4940.0
16,4,4950.0
16,4,4960.0
16,4,4970.0
16,4,4980.0
16,4,4990.0
16,4,5000.0
16,4,5010.0
16,4,5020.0
16,4,5030.0
16,4,5040.0
16,4,5050.0
16,4,5060.0
16,4,5070.0
16,4,5080.0
16,4,5090.0
19,4,4900.0
19,4,4910.0
19,4,4920.0
19,4,4930.0
19,4,4940.0
19,4,4950.0
19,4,4960.0
19,4,4970.0
19,4,4980.0
19,4,4990.0
19,4,5000.0
19,4,5010.0
19,4,5020.0
19,4,5030.0
19,4,5040.0
19,4,5050.0
19,4,5060.0
19,4,5070.0
19,4,5080.0
19,4,5090.0
37,4,4900.0
37,4,4910.0
37,4,4920.0
37,4,4930.0
37,4,4940.0
37,4,4950.0
37,4,4960.0
37,4,4970.0
37,4,4980.0
37,4,4990.0
37,4,5000.0
37,4,5010.0
37,4,5020.0
37,4,5030.0
37,4,5040.0
37,4,5050.0
37,4,5060.0
37,4,5070.0
37,4,5080.0
37,4,5090.0
48,4,4900.0
48,4,4910.0
48,4,4920.0
48,4,4930.0
48,4,4940.0
48,4,4950.0
48,4,4960.0
48,4,4970.0
48,4,4980.0
48,4,4990.0
48,4,5000.0
48,4,5010.0
48,4,5020.0
48,4,5030.0
48,4,5040.0
48,4,5050.0
48,4,5060.0
48,4,5070.0
48,4,5080.0
48,4,5090.0
78,4,4900.0
78,4,4910.0
78,4,4920.0
78,4,4930.0
78,4,4940.0
78,4,4950.0
78,4,4960.0
78,4,4970.0
78,4,4980.0
78,4,4990.0
78,4,5000.0
78,4,5010.0
78,4,5020.0
78,4,5030.0
78,4,5040.0
78,4,5050.0
78,4,5060.0
78,4,5070.0
78,4,5080.0
78,4,5090.0
82,4,4900.0
82,4,4910.0
82,4,4920.0
82,4,4930.0
82,4,4940.0
82,4,4950.0
82,4,4960.0
82,4,4970.0
82,4,4980.0
82,4,4990.0
82,4,5000.0
82,4,5010.0
82,4,5020.0
82,4,5030.0
82,4,5040.0
82,4,5050.0
82,4,5060.0
82,4,5070.0
82,4,5080.0
82,4,5090.0
83,4,4900.0
83,4,4910.0
83,4,4920.0
83,4,4930.0
83,4,4940.0
83,4,4950.0
83,4,4960.0
83,4,4970.0
83,4,4980.0
83,4,4990.0
83,4,5000.0
83,4,5010.0
83,4,5020.0
83,4,5030.0
83,4,5040.0
83,4,5050.0
83,4,5060.0
83,4,5070.0
83,4,5080.0
83,4,5090.0
84,4,4900.0
84,4,4910.0
84,4,4920.0
84,4,4930.0
84,4,4940.0
84,4,4950.0
84,4,4960.0
84,4,4970.0
84,4,4980.0
84,4,4990.0
84,4,5000.0
84,4,5010.0
84,4,5020.0
84,4,5030.0
84,4,5040.0
84,4,5050.0
84,4,5060.0
84,4,5070.0
84,4,5080.0
84,4,5090.0
86,4,4900.0
86,4,4910.0
86,4,4920.0
86,4,4930.0
86,4,4940.0
86,4,4950.0
86,4,4960.0
86,4,4970.0
86,4,4980.0
86,4,4990.0
86,4,5000.0
86,4,5010.0
86,4,5020.0
86,4,5030.0
86,4,5040.0
86,4,5050.0
86,4,5060.0
86,4,5070.0
86,4,5080.0
86,4,5090.0
93,4,4900.0
93,4,4910.0
93,4,4920.0
93,4,4930.0
93,4,4940.0
93,4,4950.0
93,4,4960.0
93,4,4970.0
93,4,4980.0
93,4,4990.0
93,4,5000.0
93,4,5010.0
93,4,5020.0
93,4,5030.0
93,4,5040.0
93,4,5050.0
93,4,5060.0
93,4,5070.0
93,4,5080.0
93,4,5090.0
96,4,4900.0
96,4,4910.0
96,4,4920.0
96,4,4930.0
96,4,4940.0
96,4,4950.0
96,4,4960.0
96,4,4970.0
96,4,4980.0
96,4,4990.0
96,4,5000.0
96,4,5010.0
96,4,5020.0
96,4,5030.0
96,4,5040.0
96,4,5050.0
96,4,5060.0
96,4,5070.0
96,4,5080.0
96,4,5090.0
105,4,4900.0
105,4,4910.0
105,4,4920.0
105,4,4930.0
105,4,4940.0
105,4,4950.0
105,4,4960.0
105,4,4970.0
105,4,4980.0
105,4,4990.0
105,4,5000.0
105,4,5010.0
105,4,5020.0
105,4,5030.0
105,4,5040.0
105,4,5050.0
105,4,5060.0
105,4,5070.0
105,4,5080.0
105,4,5090.0
115,4,4900.0
115,4,4910.0
115,4,4920.0
115,4,4930.0
115,4,4940.0
115,4,4950.0
115,4,4960.0
115,4,4970.0
115,4,4980.0
115,4,4990.0
115,4,5000.0
115,4,5010.0
115,4,5020.0
115,4,5030.0
115,4,5040.0
115,4,5050.0
115,4,5060.0
115,4,5070.0
115,4,5080.0
115,4,5090.0
119,4,4900.0
119,4,4910.0
119,4,4920.0
119,4,4930.0
119,4,4940.0
119,4,4950.0
119,4,4960.0
119,4,4970.0
119,4,4980.0
119,4,4990.0
119,4,5000.0
119,4,5010.0
119,4,5020.0
119,4,5030.0
119,4,5040.0
119,4,5050.0
119,4,5060.0
119,4,5070.0
119,4,5080.0
119,4,5090.0
120,4,4900.0
120,4,4910.0
120,4,4920.0
120,4,4930.0
120,4,4940.0
120,4,4950.0
120,4,4960.0
120,4,4970.0
120,4,4980.0
120,4,4990.0
120,4,5000.0
120,4,5010.0
120,4,5020.0
120,4,5030.0
120,4,5040.0
120,4,5050.0
120,4,5060.0
120,4,5070.0
120,4,5080.0
120,4,5090.0
123,4,4900.0
123,4,4910.0
123,4,4920.0
123,4,4930.0
123,4,4940.0
123,4,4950.0
123,4,4960.0
123,4,4970.0
123,4,4980.0
123,4,4990.0
123,4,5000.0
123,4,5010.0
123,4,5020.0
123,4,5030.0
123,4,5040.0
123,4,5050.0
123,4,5060.0
123,4,5070.0
123,4,5080.0
123,4,5090.0
127,4,4900.0
127,4,4910.0
127,4,4920.0
127,4,4930.0
127,4,4940.0
127,4,4950.0
127,4,4960.0
127,4,4970.0
127,4,4980.0
127,4,4990.0
127,4,5000.0
127,4,5010.0
127,4,5020.0
127,4,5030.0
127,4,5040.0
127,4,5050.0
127,4,5060.0
127,4,5070.0
127,4,5080.0
127,4,5090.0
128,4,4900.0
128,4,4910.0
128,4,4920.0
128,4,4930.0
128,4,4940.0
128,4,4950.0
128,4,4960.0
128,4,4970.0
128,4,4980.0
128,4,4990.0
128,4,5000.0
128,4,5010.0
128,4,5020.0
128,4,5030.0
128,4,5040.0
128,4,5050.0
128,4,5060.0
128,4,5070.0
128,4,5080.0
128,4,5090.0
132,4,4900.0
132,4,4910.0
132,4,4920.0
132,4,4930.0
132,4,4940.0
132,4,4950.0
132,4,4960.0
132,4,4970.0
132,4,4980.0
132,4,4990.0
132,4,5000.0
132,4,5010.0
132,4,5020.0
132,4,5030.0
132,4,5040.0
132,4,5050.0
132,4,5060.0
132,4,5070.0
132,4,5080.0
132,4,5090.0
138,4,4900.0
138,4,4910.0
138,4,4920.0
138,4,4930.0
138,4,4940.0
138,4,4950.0
138,4,4960.0
138,4,4970.0
138,4,4980.0
138,4,4990.0
138,4,5000.0
138,4,5010.0
138,4,5020.0
138,4,5030.0
138,4,5040.0
138,4,5050.0
138,4,5060.0
138,4,5070.0
138,4,5080.0
138,4,5090.0
146,4,4900.0
146,4,4910.0
146,4,4920.0
146,4,4930.0
146,4,4940.0
146,4,4950.0
146,4,4960.0
146,4,4970.0
146,4,4980.0
146,4,4990.0
146,4,5000.0
146,4,5010.0
146,4,5020.0
146,4,5030.0
146,4,5040.0
146,4,5050.0
146,4,5060.0
146,4,5070.0
146,4,5080.0
146,4,5090.0
150,4,4900.0
150,4,4910.0
150,4,4920.0
150,4,4930.0
150,4,4940.0
150,4,4950.0
150,4,4960.0
150,4,4970.0
150,4,4980.0
150,4,4990.0
150,4,5000.0
150,4,5010.0
150,4,5020.0
150,4,5030.0
150,4,5040.0
150,4,5050.0
150,4,5060.0
150,4,5070.0
150,4,5080.0
150,4,5090.0
152,4,4900.0
152,4,4910.0
152,4,4920.0
152,4,4930.0
152,4,4940.0
152,4,4950.0
152,4,4960.0
152,4,4970.0
152,4,4980.0
152,4,4990.0
152,4,5000.0
152,4,5010.0
152,4,5020.0
152,4,5030.0
152,4,5040.0
152,4,5050.0
152,4,5060.0
152,4,5070.0
152,4,5080.0
152,4,5090.0
153,4,4900.0
153,4,4910.0
153,4,4920.0
153,4,4930.0
153,4,4940.0
153,4,4950.0
153,4,4960.0
153,4,4970.0
153,4,4980.0
153,4,4990.0
153,4,5000.0
153,4,5010.0
153,4,5020.0
153,4,5030.0
153,4,5040.0
153,4,5050.0
153,4,5060.0
153,4,5070.0
153,4,5080.0
153,4,5090.0
158,4,4900.0
158,4,4910.0
158,4,4920.0
158,4,4930.0
158,4,4940.0
158,4,4950.0
158,4,4960.0
158,4,4970.0
158,4,4980.0
158,4,4990.0
158,4,5000.0
158,4,5010.0
158,4,5020.0
158,4,5030.0
158,4,5040.0
158,4,5050.0
158,4,5060.0
158,4,5070.0
158,4,5080.0
158,4,5090.0
165,4,4900.0
165,4,4910.0
165,4,4920.0
165,4,4930.0
165,4,4940.0
165,4,4950.0
165,4,4960.0
165,4,4970.0
165,4,4980.0
165,4,4990.0
165,4,5000.0
165,4,5010.0
165,4,5020.0
165,4,5030.0
165,4,5040.0
165,4,5050.0
165,4,5060.0
165,4,5070.0
165,4,5080.0
165,4,5090.0
168,4,4900.0
168,4,4910.0
168,4,4920.0
168,4,4930.0
168,4,4940.0
168,4,4950.0
168,4,4960.0
168,4,4970.0
168,4,4980.0
168,4,4990.0
168,4,5000.0
168,4,5010.0
168,4,5020.0
168,4,5030.0
168,4,5040.0
168,4,5050.0
168,4,5060.0
168,4,5070.0
168,4,5080.0
168,4,5090.0
169,4,4900.0
169,4,4910.0
169,4,4920.0
169,4,4930.0
169,4,4940.0
169,4,4950.0
169,4,4960.0
169,4,4970.0
169,4,4980.0
169,4,4990.0
169,4,5000.0
169,4,5010.0
169,4,5020.0
169,4,5030.0
169,4,5040.0
169,4,5050.0
169,4,5060.0
169,4,5070.0
169,4,5080.0
169,4,5090.0
174,4,4900.0
174,4,4910.0
174,4,4920.0
174,4,4930.0
174,4,4940.0
174,4,4950.0
174,4,4960.0
174,4,4970.0
174,4,4980.0
174,4,4990.0
174,4,5000.0
174,4,5010.0
174,4,5020.0
174,4,5030.0
174,4,5040.0
174,4,5050.0
174,4,5060.0
174,4,5070.0
174,4,5080.0
174,4,5090.0
187,4,4900.0
187,4,4910.0
187,4,4920.0
187,4,4930.0
187,4,4940.0
187,4,4950.0
187,4,4960.0
187,4,4970.0
187,4,4980.0
187,4,4990.0
187,4,5000.0
187,4,5010.0
187,4,5020.0
187,4,5030.0
187,4,5040.0
187,4,5050.0
187,4,5060.0
187,4,5070.0
187,4,5080.0
187,4,5090.0
201,4,4900.0
201,4,4910.0
201,4,4920.0
201,4,4930.0
201,4,4940.0
201,4,4950.0
201,4,4960.0
201,4,4970.0
201,4,4980.0
201,4,4990.0
201,4,5000.0
201,4,5010.0
201,4,5020.0
201,4,5030.0
201,4,5040.0
201,4,5050.0
201,4,5060.0
201,4,5070.0
201,4,5080.0
201,4,5090.0
203,4,4900.0
203,4,4910.0
203,4,4920.0
203,4,4930.0
203,4,4940.0
203,4,4950.0
203,4,4960.0
203,4,4970.0
203,4,4980.0
203,4,4990.0
203,4,5000.0
203,4,5010.0
203,4,5020.0
203,4,5030.0
203,4,5040.0
203,4,5050.0
203,4,5060.0
203,4,5070.0
203,4,5080.0
203,4,5090.0
209,4,4900.0
209,4,4910.0
209,4,4920.0
209,4,4930.0
209,4,4940.0
209,4,4950.0
209,4,4960.0
209,4,4970.0
209,4,4980.0
209,4,4990.0
209,4,5000.0
209,4,5010.0
209,4,5020.0
209,4,5030.0
209,4,5040.0
209,4,5050.0
209,4,5060.0
209,4,5070.0
209,4,5080.0
209,4,5090.0
210,4,4900.0
210,4,4910.0
210,4,4920.0
210,4,4930.0
210,4,4940.0
210,4,4950.0
210,4,4960.0
210,4,4970.0
210,4,4980.0
210,4,4990.0
210,4,5000.0
210,4,5010.0
210,4,5020.0
210,4,5030.0
210,4,5040.0
210,4,5050.0
210,4,5060.0
210,4,5070.0
210,4,5080.0
210,4,5090.0
218,4,4900.0
218,4,4910.0
218,4,4920.0
218,4,4930.0
218,4,4940.0
218,4,4950.0
218,4,4960.0
218,4,4970.0
218,4,4980.0
218,4,4990.0
218,4,5000.0
218,4,5010.0
218,4,5020.0
218,4,5030.0
218,4,5040.0
218,4,5050.0
218,4,5060.0
218,4,5070.0
218,4,5080.0
218,4,5090.0
225,4,4900.0
225,4,4910.0
225,4,4920.0
225,4,4930.0
225,4,4940.0
225,4,4950.0
225,4,4960.0
225,4,4970.0
225,4,4980.0
225,4,4990.0
225,4,5000.0
225,4,5010.0
225,4,5020.0
225,4,5030.0
225,4,5040.0
225,4,5050.0
225,4,5060.0
225,4,5070.0
225,4,5080.0
225,4,5090.0
234,4,4900.0
234,4,4910.0
234,4,4920.0
234,4,4930.0
234,4,4940.0
234,4,4950.0
234,4,4960.0
234,4,4970.0
234,4,4980.0
234,4,4990.0
234,4,5000.0
234,4,5010.0
234,4,5020.0
234,4,5030.0
234,4,5040.0
234,4,5050.0
234,4,5060.0
234,4,5070.0
234,4,5080.0
234,4,5090.0
242,4,4900.0
242,4,4910.0
242,4,4920.0
242,4,4930.0
242,4,4940.0
242,4,4950.0
242,4,4960.0
242,4,4970.0
242,4,4980.0
242,4,4990.0
242,4,5000.0
242,4,5010.0
242,4,5020.0
242,4,5030.0
242,4,5040.0
242,4,5050.0
242,4,5060.0
242,4,5070.0
242,4,5080.0
242,4,5090.0
247,4,4900.0
247,4,4910.0
247,4,4920.0
247,4,4930.0
247,4,4940.0
247,4,4950.0
247,4,4960.0
247,4,4970.0
247,4,4980.0
247,4,4990.0
247,4,5000.0
247,4,5010.0
247,4,5020.0
247,4,5030.0
247,4,5040.0
247,4,5050.0
247,4,5060.0
247,4,5070.0
247,4,5080.0
247,4,5090.0
262,4,4900.0
262,4,4910.0
262,4,4920.0
262,4,4930.0
262,4,4940.0
262,4,4950.0
262,4,4960.0
262,4,4970.0
262,4,4980.0
262,4,4990.0
262,4,5000.0
262,4,5010.0
262,4,5020.0
262,4,5030.0
262,4,5040.0
262,4,5050.0
262,4,5060.0
262,4,5070.0
262,4,5080.0
262,4,5090.0
263,4,4900.0
263,4,4910.0
263,4,4920.0
263,4,4930.0
263,4,4940.0
263,4,4950.0
263,4,4960.0
263,4,4970.0
263,4,4980.0
263,4,4990.0
263,4,5000.0
263,4,5010.0
263,4,5020.0
263,4,5030.0
263,4,5040.0
263,4,5050.0
263,4,5060.0
263,4,5070.0
263,4,5080.0
263,4,5090.0
264,4,4900.0
264,4,4910.0
264,4,4920.0
264,4,4930.0
264,4,4940.0
264,4,4950.0
264,4,4960.0
264,4,4970.0
264,4,4980.0
264,4,4990.0
264,4,5000.0
264,4,5010.0
264,4,5020.0
264,4,5030.0
264,4,5040.0
264,4,5050.0
264,4,5060.0
264,4,5070.0
264,4,5080.0
264,4,5090.0
272,4,4900.0
272,4,4910.0
272,4,4920.0
272,4,4930.0
272,4,4940.0
272,4,4950.0
272,4,4960.0
272,4,4970.0
272,4,4980.0
272,4,4990.0
272,4,5000.0
272,4,5010.0
272,4,5020.0
272,4,5030.0
272,4,5040.0
272,4,5050.0
272,4,5060.0
272,4,5070.0
272,4,5080.0
272,4,5090.0
285,4,4900.0
285,4,4910.0
285,4,4920.0
285,4,4930.0
285,4,4940.0
285,4,4950.0
285,4,4960.0
285,4,4970.0
285,4,4980.0
285,4,4990.0
285,4,5000.0
285,4,5010.0
285,4,5020.0
285,4,5030.0
285,4,5040.0
285,4,5050.0
285,4,5060.0
285,4,5070.0
285,4,5080.0
285,4,5090.0
289,4,4900.0
289,4,4910.0
289,4,4920.0
289,4,4930.0
289,4,4940.0
289,4,4950.0
289,4,4960.0
289,4,4970.0
289,4,4980.0
289,4,4990.0
289,4,5000.0
289,4,5010.0
289,4,5020.0
289,4,5030.0
289,4,5040.0
289,4,5050.0
289,4,5060.0
289,4,5070.0
289,4,5080.0
289,4,5090.0
293,4,4900.0
293,4,4910.0
293,4,4920.0
293,4,4930.0
293,4,4940.0
293,4,4950.0
293,4,4960.0
293,4,4970.0
293,4,4980.0
293,4,4990.0
293,4,5000.0
293,4,5010.0
293,4,5020.0
293,4,5030.0
293,4,5040.0
293,4,5050.0
293,4,5060.0
293,4,5070.0
293,4,5080.0
293,4,5090.0
294,4,4900.0
294,4,4910.0
294,4,4920.0
294,4,4930.0
294,4,4940.0
294,4,4950.0
294,4,4960.0
294,4,4970.0
294,4,4980.0
294,4,4990.0
294,4,5000.0
294,4,5010.0
294,4,5020.0
294,4,5030.0
294,4,5040.0
294,4,5050.0
294,4,5060.0
294,4,5070.0
294,4,5080.0
294,4,5090.0
296,4,4900.0
296,4,4910.0
296,4,4920.0
296,4,4930.0
296,4,4940.0
296,4,4950.0
296,4,4960.0
296,4,4970.0
296,4,4980.0
296,4,4990.0
296,4,5000.0
296,4,5010.0
296,4,5020.0
296,4,5030.0
296,4,5040.0
296,4,5050.0
296,4,5060.0
296,4,5070.0
296,4,5080.0
296,4,5090.0
298,4,4900.0
298,4,4910.0
298,4,4920.0
298,4,4930.0
298,4,4940.0
298,4,4950.0
298,4,4960.0
298,4,4970.0
298,4,4980.0
298,4,4990.0
298,4,5000.0
298,4,5010.0
298,4,5020.0
298,4,5030.0
298,4,5040.0
298,4,5050.0
298,4,5060.0
298,4,5070.0
298,4,5080.0
298,4,5090.0
309,4,4900.0
309,4,4910.0
309,4,4920.0
309,4,4930.0
309,4,4940.0
309,4,4950.0
309,4,4960.0
309,4,4970.0
309,4,4980.0
309,4,4990.0
309,4,5000.0
309,4,5010.0
309,4,5020.0
309,4,5030.0
309,4,5040.0
309,4,5050.0
309,4,5060.0
309,4,5070.0
309,4,5080.0
309,4,5090.0
311,4,4900.0
311,4,4910.0
311,4,4920.0
311,4,4930.0
311,4,4940.0
311,4,4950.0
311,4,4960.0
311,4,4970.0
311,4,4980.0
311,4,4990.0
311,4,5000.0
311,4,5010.0
311,4,5020.0
311,4,5030.0
311,4,5040.0
311,4,5050.0
311,4,5060.0
311,4,5070.0
311,4,5080.0
311,4,5090.0
316,4,4900.0
316,4,4910.0
316,4,4920.0
316,4,4930.0
316,4,4940.0
316,4,4950.0
316,4,4960.0
316,4,4970.0
316,4,4980.0
316,4,4990.0
316,4,5000.0
316,4,5010.0
316,4,5020.0
316,4,5030.0
316,4,5040.0
316,4,5050.0
316,4,5060.0
316,4,5070.0
316,4,5080.0
316,4,5090.0
319,4,4900.0
319,4,4910.0
319,4,4920.0
319,4,4930.0
319,4,4940.0
319,4,4950.0
319,4,4960.0
319,4,4970.0
319,4,4980.0
319,4,4990.0
319,4,5000.0
319,4,5010.0
319,4,5020.0
319,4,5030.0
319,4,5040.0
319,4,5050.0
319,4,5060.0
319,4,5070.0
319,4,5080.0
319,4,5090.0
322,4,4900.0
322,4,4910.0
322,4,4920.0
322,4,4930.0
322,4,4940.0
322,4,4950.0
322,4,4960.0
322,4,4970.0
322,4,4980.0
322,4,4990.0
322,4,5000.0
322,4,5010.0
322,4,5020.0
322,4,5030.0
322,4,5040.0
322,4,5050.0
322,4,5060.0
322,4,5070.0
322,4,5080.0
322,4,5090.0
324,4,4900.0
324,4,4910.0
324,4,4920.0
324,4,4930.0
324,4,4940.0
324,4,4950.0
324,4,4960.0
324,4,4970.0
324,4,4980.0
324,4,4990.0
324,4,5000.0
324,4,5010.0
324,4,5020.0
324,4,5030.0
324,4,5040.0
324,4,5050.0
324,4,5060.0
324,4,5070.0
324,4,5080.0
324,4,5090.0
329,4,4900.0
329,4,4910.0
329,4,4920.0
329,4,4930.0
329,4,4940.0
329,4,4950.0
329,4,4960.0
329,4,4970.0
329,4,4980.0
329,4,4990.0
329,4,5000.0
329,4,5010.0
329,4,5020.0
329,4,5030.0
329,4,5040.0
329,4,5050.0
329,4,5060.0
329,4,5070.0
329,4,5080.0
329,4,5090.0
334,4,4900.0
334,4,4910.0
334,4,4920.0
334,4,4930.0
334,4,4940.0
334,4,4950.0
334,4,4960.0
334,4,4970.0
334,4,4980.0
334,4,4990.0
334,4,5000.0
334,4,5010.0
334,4,5020.0
334,4,5030.0
334,4,5040.0
334,4,5050.0
334,4,5060.0
334,4,5070.0
334,4,5080.0
334,4,5090.0
347,4,4900.0
347,4,4910.0
347,4,4920.0
347,4,4930.0
347,4,4940.0
347,4,4950.0
347,4,4960.0
347,4,4970.0
347,4,4980.0
347,4,4990.0
347,4,5000.0
347,4,5010.0
347,4,5020.0
347,4,5030.0
347,4,5040.0
347,4,5050.0
347,4,5060.0
347,4,5070.0
347,4,5080.0
347,4,5090.0
351,4,4900.0
351,4,4910.0
351,4,4920.0
351,4,4930.0
351,4,4940.0
351,4,4950.0
351,4,4960.0
351,4,4970.0
351,4,4980.0
351,4,4990.0
351,4,5000.0
351,4,5010.0
351,4,5020.0
351,4,5030.0
351,4,5040.0
351,4,5050.0
351,4,5060.0
351,4,5070.0
351,4,5080.0
351,4,5090.0
359,4,4900.0
359,4,4910.0
359,4,4920.0
359,4,4930.0
359,4,4940.0
359,4,4950.0
359,4,4960.0
359,4,4970.0
359,4,4980.0
359,4,4990.0
359,4,5000.0
359,4,5010.0
359,4,5020.0
359,4,5030.0
359,4,5040.0
359,4,5050.0
359,4,5060.0
359,4,5070.0
359,4,5080.0
359,4,5090.0
365,4,4900.0
365,4,4910.0
365,4,4920.0
365,4,4930.0
365,4,4940.0
365,4,4950.0
365,4,4960.0
365,4,4970.0
365,4,4980.0
365,4,4990.0
365,4,5000.0
365,4,5010.0
365,4,5020.0
365,4,5030.0
365,4,5040.0
365,4,5050.0
365,4,5060.0
365,4,5070.0
365,4,5080.0
365,4,5090.0
371,4,4900.0
371,4,4910.0
371,4,4920.0
371,4,4930.0
371,4,4940.0
371,4,4950.0
371,4,4960.0
371,4,4970.0
371,4,4980.0
371,4,4990.0
371,4,5000.0
371,4,5010.0
371,4,5020.0
371,4,5030.0
371,4,5040.0
371,4,5050.0
371,4,5060.0
371,4,5070.0
371,4,5080.0
371,4,5090.0
374,4,4900.0
374,4,4910.0
374,4,4920.0
374,4,4930.0
374,4,4940.0
374,4,4950.0
374,4,4960.0
374,4,4970.0
374,4,4980.0
374,4,4990.0
374,4,5000.0
374,4,5010.0
374,4,5020.0
374,4,5030.0
374,4,5040.0
374,4,5050.0
374,4,5060.0
374,4,5070.0
374,4,5080.0
374,4,5090.0
376,4,4900.0
376,4,4910.0
376,4,4920.0
376,4,4930.0
376,4,4940.0
376,4,4950.0
376,4,4960.0
376,4,4970.0
376,4,4980.0
376,4,4990.0
376,4,5000.0
376,4,5010.0
376,4,5020.0
376,4,5030.0
376,4,5040.0
376,4,5050.0
376,4,5060.0
376,4,5070.0
376,4,5080.0
376,4,5090.0
378,4,4900.0
378,4,4910.0
378,4,4920.0
378,4,4930.0
378,4,4940.0
378,4,4950.0
378,4,4960.0
378,4,4970.0
378,4,4980.0
378,4,4990.0
378,4,5000.0
378,4,5010.0
378,4,5020.0
378,4,5030.0
378,4,5040.0
378,4,5050.0
378,4,5060.0
378,4,5070.0
378,4,5080.0
378,4,5090.0
379,4,4900.0
379,4,4910.0
379,4,4920.0
379,4,4930.0
379,4,4940.0
379,4,4950.0
379,4,4960.0
379,4,4970.0
379,4,4980.0
379,4,4990.0
379,4,5000.0
379,4,5010.0
379,4,5020.0
379,4,5030.0
379,4,5040.0
379,4,5050.0
379,4,5060.0
379,4,5070.0
379,4,5080.0
379,4,5090.0
384,4,4900.0
384,4,4910.0
384,4,4920.0
384,4,4930.0
384,4,4940.0
384,4,4950.0
384,4,4960.0
384,4,4970.0
384,4,4980.0
384,4,4990.0
384,4,5000.0
384,4,5010.0
384,4,5020.0
384,4,5030.0
384,4,5040.0
384,4,5050.0
384,4,5060.0
384,4,5070.0
384,4,5080.0
384,4,5090.0
385,4,4900.0
385,4,4910.0
385,4,4920.0
385,4,4930.0
385,4,4940.0
385,4,4950.0
385,4,4960.0
385,4,4970.0
385,4,4980.0
385,4,4990.0
385,4,5000.0
385,4,5010.0
385,4,5020.0
385,4,5030.0
385,4,5040.0
385,4,5050.0
385,4,5060.0
385,4,5070.0
385,4,5080.0
385,4,5090.0
387,4,4900.0
387,4,4910.0
387,4,4920.0
387,4,4930.0
387,4,4940.0
387,4,4950.0
387,4,4960.0
387,4,4970.0
387,4,4980.0
387,4,4990.0
387,4,5000.0
387,4,5010.0
387,4,5020.0
387,4,5030.0
387,4,5040.0
387,4,5050.0
387,4,5060.0
387,4,5070.0
387,4,5080.0
387,4,5090.0
391,4,4900.0
391,4,4910.0
391,4,4920.0
391,4,4930.0
391,4,4940.0
391,4,4950.0
391,4,4960.0
391,4,4970.0
391,4,4980.0
391,4,4990.0
391,4,5000.0
391,4,5010.0
391,4,5020.0
391,4,5030.0
391,4,5040.0
391,4,5050.0
391,4,5060.0
391,4,5070.0
391,4,5080.0
391,4,5090.0
397,4,4900.0
397,4,4910.0
397,4,4920.0
397,4,4930.0
397,4,4940.0
397,4,4950.0
397,4,4960.0
397,4,4970.0
397,4,4980.0
397,4,4990.0
397,4,5000.0
397,4,5010.0
397,4,5020.0
397,4,5030.0
397,4,5040.0
397,4,5050.0
397,4,5060.0
397,4,5070.0
397,4,5080.0
397,4,5090.0
401,4,4900.0
401,4,4910.0
401,4,4920.0
401,4,4930.0
401,4,4940.0
401,4,4950.0
401,4,4960.0
401,4,4970.0
401,4,4980.0
401,4,4990.0
401,4,5000.0
401,4,5010.0
401,4,5020.0
401,4,5030.0
401,4,5040.0
401,4,5050.0
401,4,5060.0
401,4,5070.0
401,4,5080.0
401,4,5090.0
402,4,4900.0
402,4,4910.0
402,4,4920.0
402,4,4930.0
402,4,4940.0
402,4,4950.0
402,4,4960.0
402,4,4970.0
402,4,4980.0
402,4,4990.0
402,4,5000.0
402,4,5010.0
402,4,5020.0
402,4,5030.0
402,4,5040.0
402,4,5050.0
402,4,5060.0
402,4,5070.0
402,4,5080.0
402,4,5090.0
412,4,4900.0
412,4,4910.0
412,4,4920.0
412,4,4930.0
412,4,4940.0
412,4,4950.0
412,4,4960.0
412,4,4970.0
412,4,4980.0
412,4,4990.0
412,4,5000.0
412,4,5010.0
412,4,5020.0
412,4,5030.0
412,4,5040.0
412,4,5050.0
412,4,5060.0
412,4,5070.0
412,4,5080.0
412,4,5090.0
413,4,4900.0
413,4,4910.0
413,4,4920.0
413,4,4930.0
413,4,4940.0
413,4,4950.0
413,4,4960.0
413,4,4970.0
413,4,4980.0
413,4,4990.0
413,4,5000.0
413,4,5010.0
413,4,5020.0
413,4,5030.0
413,4,5040.0
413,4,5050.0
413,4,5060.0
413,4,5070.0
413,4,5080.0
413,4,5090.0
424,4,4900.0
424,4,4910.0
424,4,4920.0
424,4,4930.0
424,4,4940.0
424,4,4950.0
424,4,4960.0
424,4,4970.0
424,4,4980.0
424,4,4990.0
424,4,5000.0
424,4,5010.0
424,4,5020.0
424,4,5030.0
424,4,5040.0
424,4,5050.0
424,4,5060.0
424,4,5070.0
424,4,5080.0
424,4,5090.0
428,4,4900.0
428,4,4910.0
428,4,4920.0
428,4,4930.0
428,4,4940.0
428,4,4950.0
428,4,4960.0
428,4,4970.0
428,4,4980.0
428,4,4990.0
428,4,5000.0
428,4,5010.0
428,4,5020.0
428,4,5030.0
428,4,5040.0
428,4,5050.0
428,4,5060.0
428,4,5070.0
428,4,5080.0
428,4,5090.0
445,4,4900.0
445,4,4910.0
445,4,4920.0
445,4,4930.0
445,4,4940.0
445,4,4950.0
445,4,4960.0
445,4,4970.0
445,4,4980.0
445,4,4990.0
445,4,5000.0
445,4,5010.0
445,4,5020.0
445,4,5030.0
445,4,5040.0
445,4,5050.0
445,4,5060.0
